index,PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,TicketId,InvidualId,Deck,Num,Side,Num_bucket,Total spendings,is_travelling_in_group,Age_bucket,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
1597,1695_01,0,26.0,0,324.0,0.0,201.0,2.0,256.0,False,1695,1,6,264,1,200,783.0,False,20.0,True,False,False,False,False,True
1598,1696_01,0,43.0,0,0.0,760.0,17.0,15331.0,427.0,False,1696,1,1,55,0,0,16535.0,False,40.0,False,True,False,False,False,True
1599,1697_01,0,23.0,0,0.0,13.0,0.0,773.0,0.0,False,1697,1,6,274,0,200,786.0,False,20.0,True,False,False,False,False,True
1600,1698_01,1,14.0,0,0.0,0.0,0.0,0.0,0.0,True,1698,1,4,125,1,100,0.0,False,10.0,True,False,False,False,True,False
1601,1699_01,0,47.0,0,0.0,574.0,0.0,0.0,68.0,True,1699,1,5,336,0,300,642.0,False,40.0,True,False,False,True,False,False
1602,1700_01,1,17.0,0,0.0,0.0,0.0,0.0,0.0,True,1700,1,1,74,1,0,0.0,True,10.0,False,True,False,False,False,True
1603,1700_02,0,64.0,0,0.0,4.0,0.0,6200.0,622.0,False,1700,2,1,74,1,0,6826.0,True,60.0,False,True,False,False,False,True
1604,1704_01,0,13.0,0,1112.0,0.0,687.0,0.0,3.0,False,1704,1,3,60,1,0,1802.0,True,10.0,False,False,True,False,False,True
1605,1704_02,0,18.0,0,86.0,1164.0,516.0,0.0,0.0,True,1704,2,3,60,1,0,1766.0,True,10.0,False,False,True,True,False,False
1606,1705_01,0,29.0,1,0.0,0.0,0.0,0.0,0.0,False,1705,1,4,126,1,100,0.0,False,20.0,False,False,True,False,False,True
1607,1708_01,0,70.0,0,0.0,3.0,1.0,2.0,1290.0,False,1708,1,5,338,0,300,1296.0,False,70.0,True,False,False,False,True,False
1608,1709_01,0,23.0,0,31.0,0.0,1247.0,0.0,47.0,False,1709,1,5,326,1,300,1325.0,True,20.0,False,False,True,False,False,True
1609,1709_02,0,23.0,0,2210.0,0.0,89.0,0.0,0.0,True,1709,2,3,61,1,0,2299.0,True,20.0,False,False,True,False,False,True
1610,1709_03,0,35.0,0,1313.0,0.0,24.0,0.0,1.0,False,1709,3,5,1785,0,1700,1338.0,True,30.0,False,False,True,False,False,True
1611,1709_04,0,17.0,0,1744.0,0.0,136.0,8.0,8.0,False,1709,4,4,127,1,100,1896.0,True,10.0,False,False,True,False,False,True
1612,1709_05,1,26.0,0,0.0,0.0,0.0,0.0,0.0,True,1709,5,5,326,1,300,0.0,True,20.0,False,False,True,False,False,True
1613,1709_06,0,15.0,0,1554.0,0.0,646.0,20.0,1241.0,False,1709,6,3,61,1,0,3461.0,True,10.0,False,False,True,False,False,True
1614,1709_07,0,19.0,0,285.0,54.0,1246.0,102.0,0.0,False,1709,7,5,326,1,300,1687.0,True,10.0,False,False,True,False,False,True
1615,1710_01,1,20.0,0,0.0,0.0,0.0,0.0,0.0,True,1710,1,6,276,0,200,0.0,False,20.0,True,False,False,False,True,False
1616,1711_01,1,51.0,0,0.0,0.0,0.0,0.0,0.0,False,1711,1,5,327,1,300,0.0,False,50.0,True,False,False,False,False,True
1617,1712_01,1,17.0,0,0.0,0.0,0.0,0.0,0.0,False,1712,1,5,339,0,300,0.0,True,10.0,False,False,True,False,False,True
1618,1712_02,0,27.0,0,103.0,1.0,49.0,2421.0,24.0,False,1712,2,5,339,0,300,2598.0,True,20.0,False,False,True,False,False,True
1619,1713_01,0,43.0,0,84.0,726.0,2.0,0.0,0.0,False,1713,1,6,277,0,200,812.0,False,40.0,True,False,False,False,False,True
1620,1714_01,0,5.0,0,0.0,0.0,0.0,0.0,0.0,False,1714,1,6,265,1,200,0.0,False,0.0,True,False,False,False,False,True
1621,1715_01,1,17.0,0,0.0,0.0,0.0,0.0,0.0,False,1715,1,6,266,1,200,0.0,False,10.0,True,False,False,False,False,True
1622,1717_01,0,40.0,0,813.0,0.0,473.0,236.0,0.0,True,1717,1,4,105,0,100,1522.0,True,40.0,True,False,False,False,False,True
1623,1717_02,0,38.0,0,4.0,0.0,0.0,0.0,1679.0,False,1717,2,4,105,0,100,1683.0,True,30.0,True,False,False,False,False,True
1624,1718_01,1,20.0,0,0.0,0.0,0.0,0.0,0.0,True,1718,1,6,835,0,800,0.0,False,20.0,True,False,False,False,False,True
1625,1719_01,1,13.0,0,0.0,0.0,0.0,0.0,0.0,False,1719,1,6,278,0,200,0.0,False,10.0,True,False,False,False,False,True
1626,1721_01,0,15.0,0,320.0,36.0,5.0,0.0,640.0,False,1721,1,5,341,0,300,1001.0,False,10.0,True,False,False,False,False,True
1627,1723_01,0,15.0,0,852.0,0.0,0.0,135.0,0.0,False,1723,1,4,128,1,100,987.0,False,10.0,True,False,False,False,False,True
1628,1724_01,0,59.0,0,8.0,1563.0,0.0,73.0,31.0,True,1724,1,0,21,1,0,1675.0,False,50.0,False,True,False,True,False,False
1629,1725_01,0,24.0,0,0.0,201.0,0.0,0.0,603.0,False,1725,1,5,328,1,300,804.0,False,20.0,True,False,False,False,False,True
1630,1727_01,1,24.0,0,0.0,0.0,0.0,0.0,0.0,True,1727,1,5,342,0,300,0.0,True,20.0,False,False,True,False,False,True
1631,1727_02,0,52.0,0,1279.0,0.0,1061.0,359.0,0.0,False,1727,2,3,54,0,0,2699.0,True,50.0,False,False,True,True,False,False
1632,1728_01,0,38.0,0,553.0,0.0,0.0,87.0,243.0,False,1728,1,6,280,0,200,883.0,False,30.0,True,False,False,False,False,True
1633,1729_01,0,26.0,0,21.0,0.0,499.0,568.0,0.0,True,1729,1,5,343,0,300,1088.0,False,20.0,True,False,False,False,False,True
1634,1730_01,0,17.0,0,68.0,0.0,0.0,0.0,795.0,True,1730,1,4,106,0,100,863.0,False,10.0,True,False,False,True,False,False
1635,1731_01,1,17.0,0,0.0,0.0,0.0,0.0,0.0,True,1731,1,6,281,0,200,0.0,True,10.0,True,False,False,False,True,False
1636,1731_02,0,20.0,0,1.0,808.0,0.0,0.0,0.0,True,1731,2,6,281,0,200,809.0,True,20.0,True,False,False,True,False,False
1637,1733_01,0,15.0,0,1336.0,108.0,0.0,0.0,0.0,False,1733,1,5,344,0,300,1444.0,False,10.0,True,False,False,False,False,True
1638,1734_01,1,30.0,0,0.0,0.0,0.0,0.0,0.0,True,1734,1,6,283,0,200,0.0,False,30.0,True,False,False,False,False,True
1639,1736_01,1,22.0,0,0.0,0.0,0.0,0.0,0.0,False,1736,1,6,284,0,200,0.0,False,20.0,True,False,False,False,True,False
1640,1738_01,0,18.0,0,0.0,0.0,19.0,467.0,130.712319339298,False,1738,1,4,129,1,100,486.0,True,10.0,True,False,False,False,False,True
1641,1738_02,1,22.0,0,0.0,0.0,0.0,0.0,0.0,True,1738,2,6,268,1,200,0.0,True,20.0,True,False,False,True,False,False
1642,1739_01,1,20.0,0,0.0,0.0,0.0,0.0,0.0,True,1739,1,6,269,1,200,0.0,False,20.0,True,False,False,False,True,False
1643,1740_01,0,22.0,0,762.0,13.0,10.0,0.0,0.0,False,1740,1,6,270,1,200,785.0,False,20.0,True,False,False,False,False,True
1644,1742_01,0,34.0,1,49.0,478.0,387.0,0.0,0.0,False,1742,1,3,55,0,0,914.0,False,30.0,False,False,True,False,True,False
1645,1745_01,0,28.0,0,0.0,1310.0,0.0,221.0,6064.0,False,1745,1,4,130,1,100,7595.0,False,20.0,False,True,False,False,False,True
1646,1746_01,1,50.0,0,0.0,0.0,0.0,0.0,0.0,True,1746,1,5,331,1,300,0.0,False,50.0,False,False,True,False,False,True
1647,1747_01,0,19.0,0,0.0,0.0,496.0,13.0,0.0,True,1747,1,6,271,1,200,509.0,False,10.0,True,False,False,True,False,False
1648,1748_01,0,21.0,0,0.0,0.0,0.0,2.0,807.0,False,1748,1,6,287,0,200,809.0,True,20.0,True,False,False,False,False,True
1649,1748_02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,1748,2,6,287,0,200,0.0,True,0.0,True,False,False,False,False,True
1650,1748_03,0,4.0,0,0.0,0.0,0.0,0.0,0.0,True,1748,3,6,287,0,200,0.0,True,0.0,True,False,False,False,False,True
1651,1749_01,1,59.0,0,0.0,0.0,0.0,0.0,0.0,False,1749,1,6,288,0,200,0.0,False,50.0,True,False,False,False,True,False
1652,1752_01,0,15.0,0,1006.0,1.0,0.0,0.0,308.0,True,1752,1,5,333,1,300,1315.0,False,10.0,True,False,False,True,False,False
1653,1753_01,1,24.0,0,0.0,0.0,0.0,0.0,0.0,True,1753,1,6,272,1,200,0.0,False,20.0,True,False,False,False,False,True
1654,1755_01,1,26.0,0,0.0,0.0,0.0,0.0,0.0,False,1755,1,6,273,1,200,0.0,False,20.0,True,False,False,False,False,True
1655,1757_01,0,67.0,0,26.0,809.0,0.0,39.0,26.0,False,1757,1,5,334,1,300,900.0,False,60.0,True,False,False,False,False,True
1656,1758_01,0,55.0,0,587.0,0.0,0.0,318.0,3.0,False,1758,1,6,274,1,200,908.0,False,50.0,True,False,False,False,False,True
1657,1760_01,0,50.0,0,742.0,21.0,10.0,26.0,4.0,False,1760,1,5,336,1,300,803.0,False,50.0,True,False,False,False,False,True
1658,1761_01,0,23.0,0,145.0,490.0,17.0,49.0,1.0,False,1761,1,5,347,0,300,702.0,False,20.0,True,False,False,True,False,False
1659,1762_01,0,21.0,0,2400.0,7.0,0.0,20.0,0.0,True,1762,1,4,132,1,100,2427.0,True,20.0,True,False,False,False,True,False
1660,1762_02,0,15.0,0,104.0,137.75857338820302,0.0,174.0,253.0,False,1762,2,6,275,1,200,531.0,True,10.0,True,False,False,False,False,True
1661,1763_01,0,41.0,0,0.0,3240.0,0.0,59.0,0.0,True,1763,1,4,133,1,100,3299.0,False,40.0,False,True,False,False,False,True
1662,1764_01,1,59.0,0,0.0,0.0,0.0,0.0,0.0,True,1764,1,5,337,1,300,0.0,True,50.0,False,False,True,False,False,True
1663,1764_02,0,18.0,0,0.0,0.0,0.0,0.0,0.0,False,1764,2,4,134,1,100,0.0,True,10.0,False,False,True,False,False,True
1664,1766_01,0,21.0,0,112.0,0.0,0.0,0.0,1333.0,False,1766,1,5,338,1,300,1445.0,False,20.0,True,False,False,True,False,False
1665,1767_01,1,14.0,0,0.0,0.0,0.0,0.0,0.0,True,1767,1,2,65,1,0,0.0,True,10.0,False,True,False,True,False,False
1666,1767_02,0,50.0,0,3677.0,782.0,0.0,6.0,1168.0,True,1767,2,2,65,1,0,5633.0,True,50.0,False,True,False,False,False,True
1667,1767_03,0,32.0,0,2973.0,3368.0,124.0,57.0,42.0,True,1767,3,2,65,1,0,6564.0,True,30.0,False,True,False,False,False,True
1668,1767_04,1,46.0,0,0.0,0.0,0.0,0.0,0.0,True,1767,4,2,65,1,0,0.0,True,40.0,False,True,False,False,False,True
1669,1768_01,0,20.0,0,0.0,24.0,0.0,732.0,0.0,False,1768,1,6,276,1,200,756.0,False,20.0,True,False,False,False,False,True
1670,1769_01,1,58.0,0,0.0,0.0,0.0,0.0,0.0,True,1769,1,5,339,1,300,0.0,False,50.0,False,False,True,False,False,True
1671,1770_01,1,15.0,0,0.0,0.0,0.0,0.0,0.0,True,1770,1,1,75,1,0,0.0,False,10.0,False,True,False,True,False,False
1672,1771_01,0,35.0,0,0.0,338.0,436.0,437.26799758015727,0.0,True,1771,1,6,291,0,200,774.0,False,30.0,True,False,False,False,False,True
1673,1772_01,0,30.0,0,1220.0,0.0,49.0,39.0,0.0,False,1772,1,5,348,0,300,1308.0,False,30.0,False,False,True,False,False,True
1674,1774_01,1,30.0,0,0.0,0.0,0.0,0.0,0.0,True,1774,1,4,135,1,100,0.0,False,30.0,False,False,True,False,False,True
1675,1775_01,0,43.0,0,0.0,0.0,870.0,0.0,14.0,True,1775,1,6,277,1,200,884.0,False,40.0,True,False,False,False,False,True
1676,1776_01,0,21.0,0,0.0,0.0,809.0,0.0,0.0,False,1776,1,6,278,1,200,809.0,False,20.0,True,False,False,False,False,True
1677,1778_01,1,15.0,0,0.0,0.0,0.0,0.0,0.0,False,1778,1,6,279,1,200,0.0,False,10.0,True,False,False,False,True,False
1678,1779_01,0,37.0,0,164.0,603.0,0.0,0.0,11.0,True,1779,1,5,349,0,300,778.0,False,30.0,True,False,False,True,False,False
1679,1781_01,0,28.0,0,0.0,11026.0,0.0,0.0,12.0,True,1781,1,2,66,1,0,11038.0,False,20.0,False,True,False,True,False,False
1680,1782_01,1,28.0,0,0.0,0.0,0.0,0.0,0.0,False,1782,1,6,1005,1,1000,0.0,True,20.0,True,False,False,False,False,True
1681,1782_02,0,40.0,0,596.0,613.1261171797418,135.0,73.0,0.0,False,1782,2,5,341,1,300,804.0,True,40.0,True,False,False,False,False,True
1682,1783_01,0,42.0,0,28.0,0.0,0.0,0.0,591.0,False,1783,1,6,281,1,200,619.0,True,40.0,True,False,False,True,False,False
1683,1783_02,1,21.0,0,0.0,0.0,0.0,0.0,0.0,False,1783,2,6,281,1,200,0.0,True,20.0,True,False,False,False,True,False
1684,1785_01,1,31.0,0,0.0,0.0,0.0,0.0,0.0,False,1785,1,4,107,0,100,0.0,False,30.0,False,False,True,True,False,False
1685,1786_01,0,51.0,0,28.0,94.0,0.0,34.0,638.0,False,1786,1,5,342,1,300,794.0,False,50.0,True,False,False,False,False,True
1686,1792_01,0,73.0,0,27.0,2.0,71.0,1208.0,0.0,False,1792,1,5,352,0,300,1308.0,False,70.0,False,False,True,False,False,True
1687,1796_01,1,26.0,0,0.0,0.0,0.0,0.0,0.0,True,1796,1,2,67,1,0,0.0,False,20.0,False,True,False,False,False,True
1688,1797_01,1,33.0,0,0.0,0.0,0.0,0.0,0.0,True,1797,1,1,57,0,0,0.0,False,30.0,False,True,False,True,False,False
1689,1798_01,0,39.0,0,1.0,275.0,33.0,376.0,105.0,False,1798,1,4,137,1,100,790.0,False,30.0,True,False,False,False,False,True
1690,1799_01,0,19.0,0,5.0,639.0,0.0,84.0,180.0,False,1799,1,6,295,0,200,908.0,False,10.0,True,False,False,False,False,True
1691,1800_01,0,12.0,0,0.0,0.0,0.0,0.0,0.0,True,1800,1,6,283,1,200,0.0,True,10.0,True,False,False,True,False,False
1692,1800_02,1,10.0,0,0.0,0.0,0.0,0.0,0.0,False,1800,2,6,283,1,200,0.0,True,10.0,True,False,False,True,False,False
1693,1800_03,1,0.0,0,0.0,0.0,0.0,0.0,0.0,False,1800,3,6,283,1,200,0.0,True,0.0,True,False,False,False,False,True
1694,1800_04,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,1800,4,6,283,1,200,0.0,True,0.0,True,False,False,False,False,True
1695,1800_05,1,1.0,0,0.0,0.0,0.0,0.0,0.0,True,1800,5,6,283,1,200,0.0,True,0.0,True,False,False,False,False,True
1696,1802_01,0,33.0,0,0.0,0.0,2.0,787.0,1.0,False,1802,1,4,109,0,100,790.0,False,30.0,True,False,False,False,False,True
1697,1803_01,0,23.0,0,0.0,169.0,0.0,553.0,0.0,False,1803,1,5,354,0,300,722.0,False,20.0,True,False,False,True,False,False
1698,1804_01,1,5.0,0,0.0,0.0,0.0,0.0,0.0,True,1804,1,5,355,0,300,0.0,False,0.0,False,False,True,False,False,True
1699,1805_01,1,24.0,0,0.0,0.0,0.0,0.0,0.0,True,1805,1,6,284,1,200,0.0,False,20.0,True,False,False,False,False,True
1700,1806_01,0,26.0,0,0.0,0.0,0.0,0.0,0.0,False,1806,1,4,138,1,100,0.0,False,20.0,False,False,True,False,False,True
1701,1807_01,0,30.0,0,0.0,3722.0,4.0,140.0,4045.0,False,1807,1,1,58,0,0,7911.0,False,30.0,False,True,False,True,False,False
1702,1808_01,0,33.0,0,0.0,763.0,8.0,2.0,30.0,False,1808,1,5,346,1,300,803.0,False,30.0,True,False,False,False,False,True
1703,1810_01,0,56.0,0,4694.0,0.0,2661.0,51.0,0.0,False,1810,1,5,356,0,300,7406.0,False,50.0,False,False,True,False,False,True
1704,1811_01,1,25.0,0,0.0,0.0,0.0,0.0,0.0,True,1811,1,6,285,1,200,0.0,True,20.0,True,False,False,False,True,False
1705,1811_02,0,24.0,0,928.0,20.0,0.0,0.0,0.0,False,1811,2,5,347,1,300,948.0,True,20.0,True,False,False,False,False,True
1706,1812_01,0,25.0,0,9.0,852.0,73.0,12.0,57.0,True,1812,1,5,357,0,300,1003.0,False,20.0,True,False,False,False,False,True
1707,1813_01,0,18.0,0,0.0,0.0,454.0,0.0,263.0,False,1813,1,5,358,0,300,717.0,False,10.0,True,False,False,True,False,False
1708,1816_01,0,60.0,1,1891.0,640.0,0.0,360.0,52.0,True,1816,1,2,68,1,0,2943.0,True,60.0,False,True,False,False,False,True
1709,1816_02,0,41.0,0,0.0,2334.0,1.0,6.0,23.0,True,1816,2,2,68,1,0,2364.0,True,40.0,False,True,False,False,False,True
1710,1817_01,0,16.0,0,112.0,0.0,38.0,77.0,443.0,False,1817,1,5,349,1,300,670.0,False,10.0,True,False,False,False,True,False
1711,1818_01,1,17.0,0,0.0,0.0,0.0,0.0,0.0,True,1818,1,6,297,0,200,0.0,False,10.0,True,False,False,False,False,True
1712,1821_01,0,26.0,0,233.67843137254903,4.0,361.0,0.0,19.0,False,1821,1,6,298,0,200,384.0,False,20.0,True,False,False,False,False,True
1713,1822_01,0,31.0,0,2.0,811.0,0.0,0.0,0.0,True,1822,1,6,299,0,200,813.0,False,30.0,True,False,False,False,False,True
1714,1823_01,0,67.0,0,143.0,68.0,496.0,182.0,9.0,True,1823,1,1,26,0,0,898.0,False,60.0,False,True,False,False,False,True
1715,1826_01,0,16.0,0,190.56858710562415,231.0,569.0,2.0,0.0,False,1826,1,5,351,1,300,802.0,False,10.0,True,False,False,True,False,False
1716,1827_01,0,24.0,0,0.0,94.0,1.0,56.0,427.0,False,1827,1,5,352,1,300,578.0,False,20.0,True,False,False,True,False,False
1717,1828_01,0,19.0,0,0.0,1333.0,3.0,624.0,254.0,True,1828,1,5,361,0,300,2214.0,False,10.0,True,False,False,False,False,True
1718,1829_01,0,48.0,0,0.0,3578.0,80.0,123.0,309.8692614770459,True,1829,1,3,56,0,0,3781.0,True,40.0,False,True,False,True,False,False
1719,1829_02,0,30.0,0,1.0,6398.0,0.0,2.0,295.0,True,1829,2,3,56,0,0,6696.0,True,30.0,False,True,False,False,False,True
1720,1829_03,0,22.0,0,0.0,8882.0,21.0,2204.0,19.0,True,1829,3,3,56,0,0,11126.0,True,20.0,False,True,False,False,False,True
1721,1829_04,0,28.0,1,0.0,4424.0,3.0,207.0,1572.0,True,1829,4,3,56,0,0,6206.0,True,20.0,False,True,False,False,False,True
1722,1829_05,1,23.0,0,0.0,0.0,0.0,0.0,0.0,True,1829,5,3,56,0,0,0.0,True,20.0,False,True,False,True,False,False
1723,1829_06,0,29.0,0,0.0,699.0,0.0,0.0,1955.0,False,1829,6,3,56,0,0,2654.0,True,20.0,False,True,False,False,False,True
1724,1831_01,1,22.0,0,0.0,0.0,0.0,0.0,0.0,False,1831,1,6,288,1,200,0.0,False,20.0,True,False,False,False,False,True
1725,1833_01,0,48.0,0,140.0,127.0,0.0,4102.0,521.0,False,1833,1,2,61,0,0,4890.0,False,40.0,False,True,False,True,False,False
1726,1834_01,0,26.0,0,17.0,0.0,1582.0,0.0,0.0,True,1834,1,5,354,1,300,1599.0,False,20.0,False,False,True,False,False,True
1727,1836_01,0,23.0,0,1639.0,1218.0,0.0,1.0,0.0,True,1836,1,5,362,0,300,2858.0,False,20.0,True,False,False,False,False,True
1728,1841_01,0,55.0,0,1104.0,0.0,0.0,0.0,0.0,False,1841,1,5,365,0,300,1104.0,False,50.0,True,False,False,False,False,True
1729,1843_01,0,46.0,0,2249.0,153.0,137.0,412.17296222664015,194.0,False,1843,1,4,112,0,100,2733.0,False,40.0,False,True,False,False,False,True
1730,1844_01,0,38.0,0,0.0,0.0,0.0,0.0,1381.0,False,1844,1,5,355,1,300,1381.0,True,30.0,True,False,False,False,True,False
1731,1844_02,1,2.0,0,0.0,0.0,0.0,0.0,0.0,True,1844,2,6,289,1,200,0.0,True,0.0,True,False,False,False,False,True
1732,1844_03,1,3.0,0,0.0,0.0,0.0,0.0,0.0,True,1844,3,6,289,1,200,0.0,True,0.0,True,False,False,False,False,True
1733,1846_01,0,20.0,0,0.0,0.0,0.0,788.0,16.0,False,1846,1,5,366,0,300,804.0,False,20.0,True,False,False,False,False,True
1734,1847_01,0,65.0,0,5.0,317.0,183.2908163265306,0.0,123.0,False,1847,1,6,290,1,200,445.0,False,60.0,True,False,False,False,False,True
1735,1848_01,0,20.0,0,181.0,0.0,2.0,0.0,663.0,False,1848,1,6,291,1,200,846.0,False,20.0,True,False,False,False,False,True
1736,1849_01,0,25.0,0,113.0,0.0,0.0,1282.0,0.0,False,1849,1,5,367,0,300,1395.0,False,20.0,True,False,False,False,False,True
1737,1850_01,0,54.0,0,0.0,316.0,257.0,0.0,0.0,False,1850,1,5,356,1,300,573.0,True,50.0,True,False,False,False,True,False
1738,1850_02,0,25.0,0,0.0,0.0,1.0,735.0,25.0,False,1850,2,5,356,1,300,761.0,True,20.0,True,False,False,True,False,False
1739,1853_01,1,14.0,0,0.0,0.0,0.0,0.0,0.0,True,1853,1,6,302,0,300,0.0,False,10.0,True,False,False,False,False,True
1740,1854_01,0,53.0,0,0.0,13527.0,0.0,0.0,771.0,True,1854,1,0,22,1,0,14298.0,False,50.0,False,True,False,True,False,False
1741,1855_01,1,0.0,0,0.0,0.0,0.0,0.0,0.0,True,1855,1,6,303,0,300,0.0,True,0.0,True,False,False,False,False,True
1742,1855_02,0,39.0,0,0.0,43.0,864.0,0.0,85.0,False,1855,2,4,113,0,100,992.0,True,30.0,True,False,False,False,False,True
1743,1856_01,0,22.0,0,8.0,710.0,0.0,27.0,0.0,True,1856,1,5,368,0,300,745.0,False,20.0,True,False,False,False,False,True
1744,1857_01,0,31.0,0,120.0,0.0,657.0,52.0,0.0,False,1857,1,3,63,1,0,829.0,False,30.0,False,False,True,True,False,False
1745,1859_01,1,24.0,0,0.0,0.0,0.0,0.0,0.0,True,1859,1,5,357,1,300,0.0,False,20.0,False,False,True,False,False,True
1746,1860_01,0,35.0,1,0.0,1.0,0.0,0.0,3156.0,False,1860,1,0,13,0,0,3157.0,True,30.0,False,True,False,False,False,True
1747,1860_02,0,35.0,0,95.0,3441.0,0.0,391.0,318.0,False,1860,2,0,13,0,0,4245.0,True,30.0,False,True,False,True,False,False
1748,1861_01,1,32.0,0,0.0,0.0,0.0,0.0,0.0,True,1861,1,5,358,1,300,0.0,True,30.0,False,False,True,False,False,True
1749,1861_02,0,61.0,0,953.0,415.0,974.0,0.0,133.0,False,1861,2,5,358,1,300,2475.0,True,60.0,False,False,True,False,False,True
1750,1863_01,0,58.0,0,14.0,0.0,1081.0,0.0,0.0,True,1863,1,5,370,0,300,1095.0,False,50.0,True,False,False,True,False,False
1751,1864_01,0,26.0,0,1752.0,22.0,0.0,4.0,285.2171591313635,False,1864,1,3,64,1,0,1778.0,False,20.0,False,False,True,False,False,True
1752,1865_01,1,4.0,0,0.0,0.0,0.0,0.0,0.0,False,1865,1,6,292,1,200,0.0,True,0.0,True,False,False,False,False,True
1753,1865_02,0,1.0,0,0.0,0.0,0.0,0.0,0.0,False,1865,2,6,292,1,200,0.0,True,0.0,True,False,False,False,False,True
1754,1865_03,0,8.0,0,0.0,0.0,0.0,0.0,0.0,True,1865,3,6,292,1,200,0.0,True,0.0,True,False,False,False,False,True
1755,1865_04,0,7.0,0,0.0,0.0,0.0,0.0,0.0,False,1865,4,6,292,1,200,0.0,True,0.0,True,False,False,False,False,True
1756,1865_05,1,25.0,0,0.0,0.0,0.0,0.0,0.0,False,1865,5,6,292,1,200,0.0,True,20.0,True,False,False,False,False,True
1757,1865_06,0,6.0,0,0.0,0.0,0.0,0.0,0.0,False,1865,6,6,292,1,200,0.0,True,0.0,True,False,False,False,False,True
1758,1866_01,0,29.0,0,0.0,0.0,0.0,0.0,865.0,False,1866,1,5,371,0,300,865.0,False,20.0,True,False,False,False,False,True
1759,1868_01,1,64.0,0,0.0,0.0,0.0,0.0,0.0,True,1868,1,5,372,0,300,0.0,False,60.0,False,False,True,False,False,True
1760,1871_01,0,31.0,0,0.0,1983.0,0.0,172.0,52.0,True,1871,1,2,70,1,0,2207.0,False,30.0,False,True,False,False,False,True
1761,1872_01,1,25.0,0,0.0,0.0,0.0,0.0,0.0,False,1872,1,4,139,1,100,0.0,False,20.0,False,False,True,False,False,True
1762,1873_01,1,30.0,0,0.0,0.0,0.0,0.0,0.0,True,1873,1,6,293,1,200,0.0,False,30.0,True,False,False,False,False,True
1763,1874_01,1,0.0,0,0.0,0.0,0.0,0.0,0.0,False,1874,1,6,305,0,300,0.0,True,0.0,True,False,False,False,False,True
1764,1874_02,1,29.0,0,0.0,0.0,0.0,0.0,0.0,False,1874,2,5,374,0,300,0.0,True,20.0,True,False,False,False,True,False
1765,1877_01,0,37.0,0,28.0,25.0,26.0,806.0,3.0,False,1877,1,6,306,0,300,888.0,False,30.0,True,False,False,False,False,True
1766,1878_01,0,49.0,0,0.0,0.0,0.0,724.0,0.0,False,1878,1,5,375,0,300,724.0,False,40.0,True,False,False,False,False,True
1767,1879_01,0,36.0,0,0.0,583.0,1789.0,19.0,1009.0,False,1879,1,3,58,0,0,3400.0,False,30.0,False,True,False,False,False,True
1768,1880_01,0,20.0,0,470.0,128.0,0.0,0.0,9.0,False,1880,1,5,376,0,300,607.0,False,20.0,True,False,False,True,False,False
1769,1881_01,0,20.0,0,2215.0,0.0,0.0,86.0,0.0,True,1881,1,5,377,0,300,2301.0,False,20.0,True,False,False,False,False,True
1770,1882_01,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,1882,1,2,71,1,0,0.0,True,10.0,False,True,False,True,False,False
1771,1882_02,1,17.0,0,0.0,0.0,0.0,0.0,0.0,True,1882,2,2,112,1,100,0.0,True,10.0,False,True,False,True,False,False
1772,1884_01,1,48.0,0,0.0,0.0,0.0,0.0,0.0,False,1884,1,4,140,1,100,0.0,False,40.0,False,False,True,False,False,True
1773,1886_01,0,26.0,0,0.0,3.0,176.0,611.0,0.0,False,1886,1,4,141,1,100,790.0,False,20.0,True,False,False,False,False,True
1774,1887_01,0,35.0,0,0.0,88.0,718.0,46.0,0.0,False,1887,1,6,295,1,200,852.0,False,30.0,True,False,False,False,False,True
1775,1888_01,0,30.0,0,116.0,0.0,0.0,728.0,29.0,True,1888,1,5,361,1,300,873.0,False,30.0,True,False,False,False,False,True
1776,1889_01,0,22.0,0,0.0,0.0,22.0,0.0,702.0,False,1889,1,5,378,0,300,724.0,True,20.0,True,False,False,False,False,True
1777,1889_02,1,5.0,0,0.0,0.0,0.0,0.0,0.0,False,1889,2,6,307,0,300,0.0,True,0.0,True,False,False,False,False,True
1778,1890_01,1,43.0,0,0.0,0.0,0.0,0.0,0.0,False,1890,1,6,308,0,300,0.0,False,40.0,True,False,False,True,False,False
1779,1891_01,1,52.0,0,0.0,0.0,0.0,0.0,0.0,False,1891,1,4,142,1,100,0.0,False,50.0,False,False,True,False,False,True
1780,1892_01,0,50.0,0,5.0,809.0,0.0,309.0,731.0,True,1892,1,3,59,0,0,1854.0,True,50.0,False,True,False,False,False,True
1781,1892_02,0,29.0,0,4.0,841.0,0.0,363.0,1107.0,True,1892,2,2,129,0,100,2315.0,True,20.0,False,True,False,False,False,True
1782,1892_03,0,19.0,0,0.0,748.0,158.0,5037.0,44.0,False,1892,3,3,59,0,0,5987.0,True,10.0,False,True,False,True,False,False
